overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
4.0,True,"06 29, 2014",A3GU9C8THOVVYO,B000FDJ0FS,{'Format:': ' Kindle Edition'},Andrew Glivic,Good newspaper and the Kindle version is OK. I still prefer the paper version though.,Four Stars,1404000000,,
5.0,True,"05 9, 2013",A18FT4SOVZ4CCW,B000FDJ0FS,{'Format:': ' Kindle Edition'},SunbowSue,I downloaded to read while sitting at the ocean!  Something cool about reading the journal and being at the beach!  I like their articles!,A good read!,1368057600,,
3.0,True,"04 22, 2013",A3H1ATPNKLDOQH,B000FDJ0FS,{'Format:': ' Kindle Edition'},suny e.,Got this for my husband . we just got this so we haven't formed an revewed yet . Ask me in a couple of weeks.,working on it,1366588800,,
1.0,True,"12 13, 2012",A2XGPSOJXTW5JF,B000FDJ0FS,{'Format:': ' Kindle Edition'},Anne,"Somewhat of a disappointment.  The articles were all there, but I missed Pepper and Salt and the list of declared dividends, currency exchange, weather.  These were the small things that I would like for travel, the whole stack of paperes was waiting for me at home.  This was just a stop-gap for travel abroad where the WSJ was not available.",Wall Street Journal,1355356800,4,
2.0,True,"12 2, 2012",A17VZ9A3J5DF3U,B000FDJ0FS,{'Format:': ' Kindle Edition'},Jerry O,Using the Kindle to read a newspaper was just too difficult. Books are much easier as they flow page after page without a lot of searching.,The Wall Street Journal Kindle Edition,1354406400,,
3.0,True,"11 20, 2012",A3AKG73AM4OKSI,B000FDJ0FS,{'Format:': ' Kindle Edition'},Dave W,"Although WSJ has good reporting and covers all the news, the price keeps going up.  I often buy alternatives due to the inflated price.  I don't think the Kindle version of WSJ is that much better than other sources of financial news (Financial Times, for example) to justify the price difference.",high priced,1353369600,2,
5.0,True,"05 16, 2012",AZ22908APWKSM,B000FDJ0FS,{'Format:': ' Kindle Edition'},Michael Kapic,"As always, the best newspaper in the US. It's reporting is always even, fair, and concise. But I don't think any other paper beats the writing. Great stories that are well told. There's also a good variety. I love the book review section.

Mike Kapic",WSJ--Weekend Edition,1337126400,2,
5.0,False,"04 21, 2010",A1KTRBEVW4K8TA,B000FDJ0FS,{'Format:': ' Kindle Edition'},Mary4AZ,"I use my Kindle to read the Journal when traveling.  Sure beats trying spending my time trying to find someplace that sells it.  I often travel places where it can't be found at all, like Mexico and even rural US, so the Kindle solves that problem.  Not comparable to holding the physical paper in my hands, but sure better than not getting it at all.",better than doing without,1271808000,2,
1.0,False,"09 3, 2009",A1CWMO3LQQ7P0P,B000FDJ0FS,{'Format:': ' Kindle Edition'},Keith Wissman,"ten days into my trial subscription and i have decided to cancel. have read the wsj for 30 years and i guess i have one foot in the digital world and one in the analog world.

i won't repeat all of the other comments, i can concur on the difficulties of making the transition to kindle reading. if i was still in a job that had me traveling alot it might make sense but since i pick up my wsj of my front porch it just doesn't work.

the one thing that really baffles me is how to cancel a free trial. unless the magic button is hiding right out in the open, i can't find a website or kindle method to cancel. i had to call into customer service and yes, it got taken care of but i was disconnected three times before i made it into the queue, the fidelity of the call made it almost impossible to understand what the person was saying, and the english of the rep was spotty at best. not up to the usual amazon quality.",Big Disappointment,1251936000,4,
1.0,False,"08 19, 2009",A1JZFGZEZVWQPY,B000FDJ0FS,{'Format:': ' Kindle Edition'},Professor H,"1. Costs more than delivered to your door paper and online version combined.
2. Very confusing to read. Not intuitive.
3. Layout is a nightmare
4. Cant find anything like in the paper or online version.
5. Price went up even more.

I cancelled until they get it right just like everyone else who has tried it. Big let down.",Just Not Up To WSJ Standards,1250640000,,
3.0,False,"06 2, 2009",A20BN9PWUU7ITV,B000FDJ0FS,{'Format:': ' Kindle Edition'},charles peterson,"The Wall Street Journal is a great newspaper.  I subscribe at the office and have been getting the Kindle version as well.  At the old price, the Kindle version was an acceptable value...especially when I travel.

At the new price, however, the value is no longer there.  I guess I will just go back to my hard copy of the WSJ.",Good Product...Poor Value at New Price,1243900800,2,
4.0,False,"11 28, 2008",ASSYZSM1U4XLP,B000FDJ0FS,{'Format:': ' Kindle Edition'},Catherine Michael,"The word on the street was that the new WSJ owner would ruin it, and now it seems that the Kindle edition (which had its own problems already, including the price) has been hit with a format change that is a huge downgrade in usability and convenience.

One big formatting challenge for formatting Kindle editions is that unlike a paper book or periodical, the reader can't readily flip back and forth (sometimes I wish I had two Kindles side by side). The best solution so far is to make sure that there are sufficient hyperlinks for notes, table of contents and anything else one might want to temporarily refer to. The separate Article List and Section Lists can do a pretty good job of this if implemented intelligently.

The WSJ ""Whats News"" listings used to be on Kindle as a separate section, with its own article list that included the first line of an article and each article was hyperlinked. There were duplicate listings of articles under the various section headings, but so what? You could easily find what interested you to read first.

Now the ""What's News"" listings are all under ""Page One"", with the articles listed in a hard to read series as a single paragraph (a bulleted list would at least be some improvement), with no hyperlinks for the individual articles.

Then THAT Page One ""paragraph"" is hyperlinked to where you finally get the original individual article hyperlinks from a headline cum first line listing. This means more clicking, more levels to find what you want. A very counter productive time consuming change. An ""improvement"" it's not.

Bad idea No. 2: The reduction of sections listed in the Kindle ""Section List"" - my preferred default state rather than the article list - no longer includes a ""Letters and Opinion"" Section. Instead the letters and Editorials and Op-Eds are just at the end of the huge continuous ""Page One"" section listing, so you have to page through the whole Page One list to get to the editorial content.

This change is another time-consuming annoyance that also suggests that the new regime at the WSJ doen't understand the basic concept of journalism that ""news/facts/reportage"" and ""editorial/opinon"" content are not the same thing. The old system made it clear what was what, which gave the reader some confidence that the owners, editors and reporters also were clear on the distinction. Bad move, WSJ.

I also second the complaints about the cost: they could at least throw in the web subscription for the price of the Kindle edition, although I do use the WSJ mobile web version with the Kindle browser to get the market data page.

Along with the NYTimes, the WSJ is still one of the better Kindle periodical implementations, but it could have been improved; instead we got the opposite.",Nov 2008 format change not good = 4 stars now not 5,1227830400,12,
